883-9;AB0-Blutgruppensystem [Typ] in Blut
33818-6;Insulin [Einheiten/Volumen] in Serum oder Plasma --8. Probenmaterial nach XXX Stimulation
3952-9;Phenothiazine [Nachweis] in Serum oder Plasma
47862-8;Insulin [Einheiten/Volumen] in Serum oder Plasma --postprandial
29954-5;Extrahierbare nukleäre Antikörper [Einheiten/Volumen] in Serum mit Immunoassay
34592-6;HIV-1 Antikörper [Nachweis] in Körperflüssigkeit mit Immunoblot
6013-7;von Willebrand-Faktor (vWF) Multimere in thrombozytenarmem Plasma mit Immunoblot
16084-6;Sitophilus granarius IgE-Antikörper-RAST-Klasse [Nachweis] in Serum
100860-6;Zellen.CD4.Tumor-Nekrose-Faktor-alfa-exprimierend/CD4-Zellen in Blut --nach Stimulierung mit SARS-CoV-2-Spike-Peptid
48141-6;Ferritin [Entitische Masse] in Erythrozyten
32287-5;Methylmalonat [Mol/Volumen] in Urin
21008-8;HIV-1 RNA [#/Volumen] (Viruslast) in Serum oder Plasma mit Sonde
13887-5;Lactatdehydrogenase 2/Lactatdehydrogenase.gesamt in Urin mit Elektrophorese
21007-0;HIV-1 Antikörper [Nachweis] in Serum von Donor
767-4;Neutrophile.hypersegmentiert/100 Leukozyten in Blut mit manueller Zählung
10334-1;Cancer-Antigen 125 [Einheiten/Volumen] in Serum oder Plasma
68546-1;Mycoplasma hominis DNA [Nachweis] in Probenmaterial mit Nukleinsäureamplifikation mit Sondendetektion
29511-3;3-Hydroxyisobutyrat/Creatinin [Molverhältnis] in Urin
55643-1;Ceforanid [Empfindlichkeit] mit Gradientenstreifen
1722-8;Adenosin-Deaminase [Enzymaktivität/Volumen] in Blut
57001-0;Yersinia sp IgA-Antikörper [Einheiten/Volumen] in Serum mit Immunoassay
29676-4;Dengue-Virus IgG-Antikörper [Nachweis] in Serum
50456-3;Cortisol [Masse/Volumen] in Serum oder Plasma --4. Probenmaterial
1755-8;Albumin [Masse/Zeit] in 24-Stunden-Urin
7974-9;Norovirus RNA [Nachweis] in Stuhl mit Nukleinsäureamplifikation mit Sondendetektion
41686-7;Clavulanat [Empfindlichkeit] mit Agardiffusion
48911-2;Rickettsia prowazekii IgG-Antikörper [Titer] in Körperflüssigkeit mit Immunfluoreszenztest
1443-1;Cortisol [Masse/Volumen] in Serum oder Plasma --vor 1 µg/kg CRH intravenös
32126-5;Propylenglykol [Mol/Volumen] in Urin
47-1;Bacampicillin [Empfindlichkeit] mit minimaler letaler Konzentration (MLK)
34342-6;Niacin [Mol/Volumen] in Serum oder Plasma
22710-8;Glutamin/Creatinin [Molverhältnis] in Urin
41645-3;Calcium.ionisiert [Mol/Volumen] in venösem Blut
21190-4;Chlamydia trachomatis DNA [Nachweis] in Zervix mit Nukleinsäureamplifikation mit Sondendetektion
17846-7;Lipoprotein.beta [Nachweis] in Serum oder Plasma
15242-1;(Brassica oleracea var italica+Daucus carota+Phaseolus vulgaris+Pisum sativum+Zea mays) IgE-Antikörper [Nachweis] in Serum mit Multidisk
5269-6;Parainfluenza-Virus 2 Antikörper [Titer] in Serum mit Komplementbindungsreaktion
29777-0;Coxiella burnetii Phase 2 IgG-Antikörper [Nachweis] in Serum mit Immunoassay
279-0;Imipenem [Empfindlichkeit] mit minimaler Hemmkonzentration (MHK)
460-6;Streptomycin [Empfindlichkeit] mit minimaler Hemmkonzentration (MHK)
94504-8;SARS-CoV-2 (COVID-19) Antikörper (Liste) - Serum oder Plasma mit Immunoassay
27917-4;Coxsackievirus B3 Antikörper [Nachweis] in Zerebrospinalflüssigkeit
41760-0;Interleukin-12 [Masse/Volumen] in Serum oder Plasma
92253-4;Mikroorganismus identifiziert in Isolat oder Probenmaterial, molekulargenetisch
25749-3;Rickettsia conorii IgG-Antikörper [Titer] in Serum mit Immunfluoreszenztest
25969-7;Phenylalanin [Mol/Volumen] in 24-Stunden-Urin
50209-6;Albumin [Masse/Zeit] in Urin gesammelt in unbestimmtem Zeitraum --liegend
41429-2;Acanthamoeba sp DNA [Nachweis] in Probenmaterial mit Nukleinsäureamplifikation mit Sondendetektion
13922-0;Trichinella spiralis IgA-Antikörper [Nachweis] in Serum mit Immunoassay
19749-1;Saccharopolyspora rectivirgula IgG-Antikörper [Nachweis] in Serum
41696-6;Evernimicin [Empfindlichkeit] mit Agardiffusion
15234-8;(Alternaria alternata+Aspergillus fumigatus+Candida albicans+Cladosporium herbarum+Helminthosporium halodes+Penicillium notatum) IgE-Antikörper [Nachweis] in Serum mit Multidisk
15219-9;(Avena sativa+Fagopyrum esculentum+Sesamum indicum+Triticum aestivum+Zea mays) IgE-Antikörper [Nachweis] in Serum mit Multidisk
18270-9;Carbamazepin 10,11-Epoxid [Mol/Volumen] in Serum oder Plasma
17713-9;Topiramat [Masse/Volumen] in Serum oder Plasma
3243-3;Thrombinzeit
116-4;Cefoxitin [Empfindlichkeit] mit minimaler Hemmkonzentration (MHK)
12810-8;Porphobilinogendeaminase [Enzymaktivität/Volumen] in Blut
32788-2;Polymorphonukleäre Zellen/Monozyten [Verhältnis] in Blut
83087-7;Clostridioides difficile Glutamatdehydrogenase [Nachweis] in Stuhl mit Immunoassay
16291-7;Herpes-simplex-Virus Typ 1 [Nachweis] in Probenmaterial mit erregerspezifischer Kultur
24106-7;Haarzellen/100 Leukozyten in Blut mit manueller Zählung
9657-8;Echinococcus sp IgM-Antikörper [Einheiten/Volumen] in Serum mit Immunoassay
7960-8;Leptospira interrogans Antikörper [Einheiten/Volumen] in Serum mit Hämagglutinationstest
22328-9;Hepatitis-C-Virus Superoxiddismutase-Antikörper [Nachweis] in Serum
15981-4;Ambrosia psilostachya IgE-Antikörper-RAST-Klasse [Nachweis] in Serum
16615-7;Cholesterol.gesamt/Cholesterol in LDL [Massenverhältnis] in Serum oder Plasma
24032-5;Rifabutin [Masse/Volumen] in Serum oder Plasma
22459-2;Reagin Antikörper [Nachweis] in Zerebrospinalflüssigkeit
60270-6;Rabies-Virus RNA [Nachweis] in Isolat mit Nukleinsäureamplifikation mit Sondendetektion
25464-9;Lysin [Mol/Zeit] in 24-Stunden-Urin
24223-0;Parainfluenza-Virus 3 Antikörper [Titer] in Serum mit Komplementbindungsreaktion --2. Probenmaterial
22188-7;Chlamydia trachomatis IgA-Antikörper [Titer] in Zerebrospinalflüssigkeit
40697-5;Toxoplasma gondii IgM-Antikörperindex [Einheiten/Volumen] in Serum und Zerebrospinalflüssigkeit
20590-6;CD15-Zellen/100 Zellen in Probenmaterial
7002-9;Ciprofloxacin [Empfindlichkeit] mit Gradientenstreifen
32732-0;Beta-1-Globulin/Protein.gesamt in Serum oder Plasma mit Elektrophorese
19044-7;Artemia salina IgE-Antikörper-RAST-Klasse [Nachweis] in Serum
96530-1;Sandfliegen-Fieber-Virus Neapel IgM-Antikörper [Nachweis] in Probenmaterial mit Immunoassay
27968-7;Pyruvat [Masse/Volumen] in Blut --2 Stunden nach XXX Stimulation
58442-5;Andere Elemente [Nachweis oder Identität] in Urinsediment mit Lichtmikroskopie
26995-1;Carboxy-Tetrahydrocannabinol [Masse/Volumen] in Blut
72894-9;Telavancin [Empfindlichkeit] mit minimaler Hemmkonzentration (MHK)
48493-1;Beta-Trace Protein [Masse/Volumen] in Zerebrospinalflüssigkeit
53052-7;Kollagen crosslinked C-Telopeptid [Masse/Zeit] in 24-Stunden-Urin
32219-8;Lösliches Leberantigen Antikörper [Einheiten/Volumen] in Serum mit Immunoassay
47863-6;Lactatdehydrogenase [Enzymaktivität/Zeit] in 24-Stunden-Urin
55713-2;Rosoxacin [Empfindlichkeit] mit Gradientenstreifen
88874-3;Mycobacterium tuberculosis Komplex DNA [Nachweis] in Isolat oder Probenmaterial, molekulargenetisch
34407-7;Interleukin-1 [Masse/Volumen] in Serum oder Plasma
14130-9;Estrogenrezeptor [Mol/Masse] in Gewebe
49121-7;Erythrozyten-Einschlusskörperchen [Nachweis oder Identität] in Blut
38764-7;Östliche-Pferdeenzephalomyelitis-Virus IgG-Antikörper [Einheiten/Volumen] in Probenmaterial
86930-5;Carbapenemase [Nachweis] in Isolat
54240-7;Influenza-Virus Antigen [Nachweis] in Probenmaterial
33702-2;Clostridium botulinum Toxin E [Nachweis] in Probenmaterial mit Maus-Bioassay.Neutralisation
55596-1;Gänsefeder IgE-Antikörper [Nachweis] in Serum
5862-8;Influenza-Virus A Antigen [Nachweis] in Probenmaterial mit Immunoassay
25211-4;Capreomycin 20 µg/mL [Empfindlichkeit] mit Methode für langsam wachsende Mykobakterien
4127-7;Ampicillin [Masse] in Dosis
17965-5;Bakterien # 3 identifiziert in Stuhl mit Kultur
5834-7;Adenovirus Antigen [Nachweis] in Probenmaterial mit Immunfluoreszenztest
12583-1;Creatinin [Masse/Volumen] in Peritonealdialysat --8. Probenmaterial
20610-2;CD45 (Lymph)-Zellen/100 Zellen in Probenmaterial
29727-5;Leptospira interrogans sv Djasiman Antikörper [Nachweis] in Serum mit Agglutination
100750-9;Legionella pneumophila, nicht Serogruppe 1 [Nachweis] in Probenmaterial mit Nukleinsäureamplifikation mit Sondendetektion
82185-0;Neisseria meningitidis DNA [Nachweis] in Zerebrospinalflüssigkeit mit Nukleinsäureamplifikation mit Detektion ohne Sonde
740-1;Metamyelozyten/100 Leukozyten in Blut mit manueller Zählung
23784-2;Toxoplasma gondii Antikörper [Titer] in Serum mit Hämagglutinationstest
30303-2;Abacavir [Empfindlichkeit]
40283-4;Lactose [Mol/Volumen] in Serum oder Plasma --1,5 Stunden nach Dosis Lactose per os
96894-1;SARS-CoV-2 (COVID-19) Sequenzierung und Identifikation (Liste) - Probenmaterial, molekulargenetisch
34627-0;Methylmalonat [Mol/Volumen] in Amnionflüssigkeit
88599-6;Influenza-Virus A RNA [Nachweis] in Probenmaterial aus dem unteren Respirationstrakt mit Nukleinsäureamplifikation mit Sondendetektion
20407-3;Nitrit [Masse/Volumen] in Urin mit Teststreifen
32347-7;Xylose [Mol/Volumen] in Serum oder Plasma
25683-4;Lambda-Leichtketten [Nachweis] in Serum mit Immunelektrophorese
49006-0;Phosphat [Mol/Volumen] in Peritonealdialysat
29762-2;Sozialanamnese - Freitext
6456-8;Listeria monocytogenes Antikörper [Titer] in Serum mit Komplementbindungsreaktion
3734-1;Maprotilin [Nachweis] in Serum oder Plasma
40525-8;Monozyten/100 Leukozyten in Perikardflüssigkeit mit manueller Zählung
490-3;Temafloxacin [Empfindlichkeit] mit bakterizider Aktivität im Serum
22296-8;Epstein-Barr-Virus nukleärer Antikörper [Nachweis] in Serum
26691-6;Uroporphyrin-1-Isomer [Masse/Zeit] in 24-Stunden-Stuhl
35536-2;Eigelb IgG-Antikörper [Masse/Volumen] in Serum
29852-1;La-Crosse-Virus IgG-Antikörper [Nachweis] in Serum
26006-7;Borrelia burgdorferi Antikörper [Nachweis] in Serum mit Hämagglutinationstest
20504-7;Histiozyten/100 Zellen in Zerebrospinalflüssigkeit
1854-9;Androstendion [Masse/Volumen] in Serum oder Plasma
88177-1;Coxiella burnetii DNA [Nachweis] in Blut mit Nukleinsäureamplifikation mit Sondendetektion
51722-7;Retikulin Antikörper [Titer] in Serum mit Immunfluoreszenztest
31575-4;Powassan-Virus IgM-Antikörper [Einheiten/Volumen] in Serum
20599-7;CD3-Zellen/100 Zellen in Probenmaterial
48022-8;aPTT.Lupus-sensitiv aktuell/normal (normalisiertes Lupus-Antikoagulans-Screening)
42890-4;Myeloperoxidase-Zellen/100 Zellen in Körperflüssigkeit
55719-9;Ticarcillin+Sulbactam [Empfindlichkeit] mit Gradientenstreifen
50541-2;Thyreotropin [Einheiten/Volumen] in Serum oder Plasma --20 Minuten nach Dosis TRH
20706-8;Clostridium botulinum Toxin [Nachweis oder Identität] in Probenmaterial mit Tierbeimpfung
6417-0;Haemophilus influenzae E Antigen [Nachweis] in Probenmaterial mit Immunfluoreszenztest
18257-6;Coproporphyrin [Masse/Volumen] in Blut
1644-4;Triglycerid [Masse/Volumen] in Serum oder Plasma --nach 12 Stunden Nahrungskarenz
34219-6;17-Hydroxycorticosteroide/Creatinin [Molverhältnis] in Urin
32017-6;Hämoglobin.andere/Hämoglobin.gesamt in Blut mit Elektrophorese
8078-8;Mycoplasma pneumoniae IgM-Antikörper [Einheiten/Volumen] in Serum
88889-1;Middle East respiratory syndrome-Coronavirus (MERS-CoV) RNA [Nachweis] in Nasopharynx mit Nukleinsäureamplifikation mit Detektion ohne Sonde
19248-4;Lactatdehydrogenase 2 [Enzymaktivität/Volumen] in Serum oder Plasma mit Elektrophorese
7656-2;Rubus idaeus IgE-Antikörper [Einheiten/Volumen] in Serum
32660-3;6-Thioguanin [Entitische Substanz] in Erythrozyten
24154-7;Chenopodium album IgG-Antikörper [Einheiten/Volumen] in Serum
35072-8;Basophile [#/Volumen] in Zerebrospinalflüssigkeit
22861-9;Bacillus anthracis Antikörper [Nachweis] in Serum mit Immundiffusion
19739-2;Trigonella foenum-graecum IgE-Antikörper [Einheiten/Volumen] in Serum
53253-1;Parainfluenza-Virus 2 RNA [#/Volumen] (Viruslast) in Probenmaterial mit Nukleinsäureamplifikation mit Sondendetektion
27944-8;C-Peptid [Masse/Zeit] in 24-Stunden-Urin
56341-1;Chrysanthemum leucanthemum IgG4-Antikörper [Masse/Volumen] in Serum
50529-7;Parathormon.intakt [Masse/Volumen] in Serum oder Plasma --5. Probenmaterial
72865-9;Mycobacterium tuberculosis ethB-Gen Mutation zu Ethionamid-Resistenz [Nachweis], molekulargenetisch
47994-9;Bilirubin.gesamt [Mol/Volumen] in Nabelschnurblut
35798-8;Enrofloxacin [Empfindlichkeit] mit minimaler Hemmkonzentration (MHK)
45099-9;Chlamydia sp identifiziert in Körperflüssigkeit mit erregerspezifischer Kultur
49780-0;Leishmania sp DNA [Nachweis] in Blut mit Nukleinsäureamplifikation mit Sondendetektion
39553-3;Penicillin V IgE-Antikörper/Gesamt-IgE in Serum
43174-2;Chlamydia trachomatis L2 IgA-Antikörper [Titer] in Serum mit Immunfluoreszenztest
13941-0;Lymphozyten/100 Leukozyten in Körperflüssigkeit mit manueller Zählung
29825-7;Jamestown-Canyon-Virus IgM-Antikörper [Einheiten/Volumen] in Probenmaterial
8017-6;Saint-Louis-Enzephalitis-Virus IgM-Antikörper [Einheiten/Volumen] in Serum
22742-1;Propylenglykol [Mol/Volumen] in Probenmaterial
52789-5;Gerinnungsinitiation [Zeit] in Blut mit Thromboelastographie bzw. Thromboelastometrie
44-8;Aztreonam [Empfindlichkeit] mit minimaler Hemmkonzentration (MHK)
21108-6;Beta-2-Glykoprotein-1 IgA-Antikörper [Einheiten/Volumen] in Serum
558-7;Chlamydia sp identifiziert im Rachen mit erregerspezifischer Kultur
46416-4;Cortisol [Masse/Volumen] in Serum oder Plasma --8 Stunden nach 8 mg Dexamethason per os über Nacht hochdosiert
33781-6;Alpha-1-Saures Glykoprotein [Mol/Volumen] in Serum oder Plasma
4477-6;Komplement C1-Esterase-Inhibitor [Masse/Volumen] in Serum oder Plasma
93860-5;Toxoplasma gondii IgG-Antikörper [Einheiten/Volumen] in Serum von Donor mit Immunoassay
22287-7;Entamoeba histolytica IgA-Antikörper [Einheiten/Volumen] in Serum
57587-8;Aldosteron [Mol/Volumen] in Serum oder Plasma --2 Stunden nach XXX Stimulation
22615-9;Westliche-Pferdeenzephalomyelitis-Virus IgM-Antikörper [Titer] in Zerebrospinalflüssigkeit
6288-5;Dolichovespula arenaria IgE-Antikörper [Einheiten/Volumen] in Serum
15072-2;Gastrin [Mol/Volumen] in Serum oder Plasma
27871-3;Interferon beta IgG-Antikörper [Einheiten/Volumen] in Serum oder Plasma
9316-1;Westliche-Pferdeenzephalomyelitis-Virus IgM-Antikörper [Titer] in Zerebrospinalflüssigkeit mit Immunfluoreszenztest
93716-9;Francisella tularensis IgM-Antikörper [Nachweis] in Serum mit Immunoassay
50198-1;Eisen [Masse/Volumen] in Serum oder Plasma --1. Probenmaterial
49070-6;Probenmaterial genommen [Datum und Zeit] von Zerebrospinalflüssigkeit
29663-2;Dengue-Virus IgM-Antikörper [Nachweis] in Serum oder Plasma mit Immunoassay
18964-7;Penicillin [Empfindlichkeit]
17278-3;Miconazol [Masse/Volumen] in Serum oder Plasma
339-2;Miocamycin [Empfindlichkeit] mit minimaler Hemmkonzentration (MHK)
10847-2;Borrelia burgdorferi DNA [Nachweis] in Körperflüssigkeit mit Sondendetektion mit Amplifikation
6990-6;Cefotetan [Empfindlichkeit] mit Gradientenstreifen
100058-7;Prulifloxacin [Empfindlichkeit]
43869-7;Antithrombin Antigen [Nachweis] in thrombozytenarmem Plasma mit Immunoassay
24162-0;Aspergillus fumigatus IgG-Antikörper-RAST-Klasse [Nachweis] in Serum
10902-5;HIV-2 gp36 Antikörper [Nachweis] in Serum mit Immunoblot
11545-1;Mikroskopische Beobachtung [Nachweis oder Identität] in Probenmaterial mit säurefester Färbung
33857-4;Sezary-Zellen/100 Leukozyten in Blut mit manueller Zählung
26043-0;HLA-B27 [Nachweis] mit Nukleinsäureamplifikation mit Sondendetektion
22312-3;Hepatitis-A-Virus Antikörper [Einheiten/Volumen] in Serum
76768-1;Hämoglobin [Masse/Volumen] in gemischt-venösem Blut mit Oximetrie
50778-0;Cancer-Antigen 15-3 [Einheiten/Volumen] in Peritonealflüssigkeit
6580-5;Vibrio sp identifiziert in Wasser mit erregerspezifischer Kultur
22708-2;Homovanillat/Creatinin [Molverhältnis] in Urin
14239-8;Myelin-basisches Protein IgM-Antikörper [Einheiten/Volumen] in Serum
26758-3;Kokain [Masse/Masse] in Stuhl
51538-7;Cladosporium herbarum IgG-Antikörper [Nachweis] in Serum
10920-7;Phyllostachys pubescens IgE-Antikörper [Einheiten/Volumen] in Serum
15107-6;Imipramin [Mol/Volumen] in Serum oder Plasma
41156-1;Coccidioides sp IgG-Antikörper [Nachweis] in Probenmaterial
39786-9;Pyridoxin [Mol/Volumen] in Serum oder Plasma
107-3;Cefotaxim [Empfindlichkeit] mit minimaler letaler Konzentration (MLK)
53282-0;Granulierte Zylinder [#/Volumen] in Urin mit computerassistierter Methode
35702-0;Säurehämolysefraktionen in Blut
49765-1;Calcium [Masse/Volumen] in Blut
25658-6;Gastrin [Mol/Volumen] in Serum oder Plasma --5. Probenmaterial nach XXX Stimulation
56952-5;Leptospira interrogans Antikörper [Titer] in Serum mit Agglutination
34260-0;Katecholamine [Mol/Volumen] in 24-Stunden-Urin
55143-2;Virus der California-Serogruppe RNA [Nachweis] in Probenmaterial mit Nukleinsäureamplifikation mit Sondendetektion
31914-5;Neisseria meningitidis Serogruppe B+Escherichia coli K1 Antigen [Nachweis] in Zerebrospinalflüssigkeit
39482-5;Trimeprazin [Mol/Volumen] in Serum oder Plasma
34670-0;Choriongonadotropin [Masse/Volumen] in Serum oder Plasma
18724-5;HLA-Diagnostik
6924-5;Gliadin IgA-Antikörper [Einheiten/Volumen] in Serum
438-2;Rolitetracyclin [Empfindlichkeit] mit bakterizider Aktivität im Serum
5006-2;Haemophilus influenzae rRNA [Nachweis] in Probenmaterial mit Sonde
56477-3;Thyreoperoxidase Antikörper [Einheiten/Volumen] in Serum oder Plasma mit Immunoassay
53129-3;Natriumurat-Kristalle [#/Fläche] in Urinsediment mit Lichtmikroskopie, hohe Vergrösserung
85623-7;Zika-Virus RNA [Nachweis] in Urin mit Nukleinsäureamplifikation mit Sondendetektion
451-5;Spectinomycin [Empfindlichkeit] mit minimaler letaler Konzentration (MLK)
21001-3;Gerinnungsfaktor VIII [Interpretation] in Probenmaterial
675-9;Enterobius vermicularis [Nachweis] in Probenmaterial mit Madenwurmuntersuchung
12635-9;Glucose [Masse/Volumen] in Peritonealdialysat --6. Probenmaterial
96308-2;Klebsiella aerogenes DNA [Nachweis] in positiver Blutkultur mit Nukleinsäureamplifikation mit Detektion ohne Sonde
7968-1;Mumps-Virus RNA [Nachweis] in Zerebrospinalflüssigkeit mit Nukleinsäureamplifikation mit Sondendetektion
44246-7;Hefepilz [#/Fläche] in Vaginalflüssigkeit mit feuchter Nativpräparation
7536-6;Quercus alba IgG-Antikörper [Einheiten/Volumen] in Serum
8111-7;CD14-Zellen/100 Zellen in Blut
23797-4;(Acer negundo+Quercus alba+Ulmus americana+Populus deltoides+Carya pecan) IgE-Antikörper [Nachweis] in Serum mit Multidisk
5226-6;HTLV 1+2 Antikörper [Einheiten/Volumen] in Serum mit Immunoassay
2111-3;Choriongonadotropin.beta-Untereinheit [Mol/Volumen] in Serum oder Plasma
6266-1;Lycopersicon lycopersicum IgE-Antikörper [Einheiten/Volumen] in Serum
16135-6;Beta-2-Glykoprotein-1 IgG-Antikörper [Einheiten/Volumen] in Serum
12722-5;Insulin-ähnlicher Wachstumsfaktor Bindungsprotein 1 [Masse/Volumen] in Serum oder Plasma
9707-1;Coxiella burnetii Phase 2 IgA-Antikörper [Titer] in Serum
43171-8;Interleukin-2-Rezeptor [Einheiten/Volumen] in Serum oder Plasma
72-9;Cefatrizin [Empfindlichkeit] mit minimaler Hemmkonzentration (MHK)
93701-1;Colistin-Resistenz mcr-2-Gen [Nachweis], molekulargenetisch
92145-2;Legionella pneumophila DNA [Nachweis] in Probenmaterial aus dem Respirationstrakt mit Nukleinsäureamplifikation mit Sondendetektion
9715-4;Shigella sonnei Antikörper [Titer] in Serum mit Komplementbindungsreaktion
40380-8;Meprobamat [Nachweis] in Magenflüssigkeit
42631-2;Glucose [Masse/Volumen] in Urin --5 Stunden nach Dosis Lactose per os
24139-8;Blatella germanica IgG-Antikörper [Einheiten/Volumen] in Serum
89490-7;Aminoglykosid [Empfindlichkeit] mit genotypischer Methode
15275-1;(Plantago lanceolata+Chenopodium album+Salsola kali+Rumex acetosella) IgE-Antikörper [Nachweis] in Serum mit Multidisk
17551-3;Röteln-Virus IgG-Antikörper [Einheiten/Volumen] in Zerebrospinalflüssigkeit mit Immunoassay
41991-1;SARS-Coronavirus IgM-Antikörper [Nachweis] in Serum mit Immunoassay
25116-5;Methylmalonat/Creatinin [Molverhältnis] in Urin
25938-2;Isoleucin [Mol/Volumen] in 24-Stunden-Urin
38194-7;Antidrepressiva [Nachweis oder Identität] in Magenflüssigkeit
25160-3;Granulierte Zylinder [Nachweis] in Urinsediment mit Lichtmikroskopie
95366-1;Datum der ersten Entnahme von positivem Probenmaterial
44266-5;Influenza-Virus A H7 RNA [Einheiten/Volumen] (Viruslast) in Probenmaterial mit Nukleinsäureamplifikation mit Sondendetektion
61369-5;Listeria monocytogenes DNA [Nachweis] in Probenmaterial mit Nukleinsäureamplifikation mit Sondendetektion
53980-9;Aktin Antikörper [Titer] in Serum oder Plasma mit Immunfluoreszenztest
7013-6;Fluconazol [Empfindlichkeit] mit Gradientenstreifen
25470-6;Quecksilber [Mol/Volumen] in Speichel
94380-3;Acinetobacter baumannii DNA [Nachweis] in Probenmaterial aus dem unteren Respirationstrakt mit Nukleinsäureamplifikation mit Sondendetektion
41247-8;Gelbfieber-Virus Antikörper [Titer] in Serum --1. Probenmaterial
3636-8;Fentanyl [Masse/Volumen] in Serum oder Plasma
10353-1;Bakterien identifiziert in Nase mit aerober Kultur
15993-9;Rheum spp IgE-Antikörper-RAST-Klasse [Nachweis] in Serum
56373-4;Rubus idaeus IgG4-Antikörper [Masse/Volumen] in Serum
23668-7;Bartonella henselae Antikörper [Titer] in Serum
13833-9;Finkenfeder IgE-Antikörper [Einheiten/Volumen] in Serum
56171-2;Fagus grandifolia IgG4-Antikörper [Masse/Volumen] in Serum
11275-5;Große granulierte Lymphozyten/100 Leukozyten in Blut mit manueller Zählung
14856-9;Nortriptylin [Mol/Volumen] in Serum oder Plasma
54187-0;Posaconazol [Empfindlichkeit] mit minimaler Hemmkonzentration (MHK)
52987-5;Mycoplasma pneumoniae Antikörper [Einheiten/Volumen] in Serum mit Komplementbindungsreaktion
18889-6;Cefpirom [Empfindlichkeit]
32377-4;Cefetamet [Empfindlichkeit]
88183-9;Mycobacterium sp identifiziert in Isolat mit Sequenzierung
85-1;Cefaclor [Empfindlichkeit] mit Agardiffusion
22321-4;Hepatitis-B-Virus e Antikörper [Einheiten/Volumen] in Serum
34312-9;Glucose/Creatinin [Molverhältnis] in Urin
25530-7;Gewicht [Masse/Zeit] von 24-Stunden-Stuhl
87377-8;Escherichia coli Stx2 Toxin stx2-Gen [Nachweis] in Isolat mit Nukleinsäureamplifikation mit Sondendetektion
48993-0;Glucose [Masse/Volumen] in Serum oder Plasma --3-Uhr-Probenmaterial
26404-4;Alternaria alternata IgG4-Antikörper-RAST-Klasse [Nachweis] in Serum
45314-2;Coproporphyrin 3/Coproporphyrin 1 [Molverhältnis] in Urin
23549-9;Venezolanische-Pferdeenzephalomyelitis-Virus Antigen [Nachweis] in Probenmaterial mit Immunfluoreszenztest
3195-5;Gerinnungsfaktor V Antigen aktuell/normal in thrombozytenarmem Plasma mit Immunoassay
94309-2;SARS-CoV-2 (COVID-19) RNA [Nachweis] in Probenmaterial mit Nukleinsäureamplifikation mit Sondendetektion
94311-8;SARS-CoV-2 (COVID-19) N-Gen [Zyklusschwellenwert #] in Probenmaterial mit Nukleinsäureamplifikation mit Sondendetektion mit CDC Primer-Sondenset N1
47544-2;5-Hydroxyindolacetat [Mol/Volumen] in Zerebrospinalflüssigkeit
95941-1;Influenza-Virus A und Influenza-Virus B und SARS-CoV-2 (COVID-19) und Respiratorisches Synzytial-Virus RNA (Liste) - Probenmaterial aus dem Respirationstrakt mit Nukleinsäureamplifikation mit Sondendetektion
16944-1;Herpes-simplex-Virus IgM-Antikörper [Einheiten/Volumen] in Serum
788-0;Erythrozytenverteilungsbreite [Verhältnis] mit automatisierter Zählung
15339-5;Trogoderma angustum IgE-Antikörper [Einheiten/Volumen] in Serum
60026-2;Leukozytenesterase [Nachweis] in Urin mit automatisiertem Teststreifen
4259-8;Fluorouracil [Masse] in Dosis
35761-6;Cefditoren [Empfindlichkeit] mit minimaler Hemmkonzentration (MHK)
18900-1;Cephalothin [Empfindlichkeit]
29308-4;Diagnose
76604-8;Serratia marcescens gyrB-Gen [#/Volumen] in XXX.Körperflüssigkeit mit Nukleinsäureamplifikation mit Sondendetektion
51204-6;Silizium [Masse/Masse] in Haar
19597-4;Morphium [Nachweis] in Urin mit Screening
594-2;Leptospira sp identifiziert in Probenmaterial mit erregerspezifischer Kultur
7932-7;Influenza-Virus C Antikörper [Einheiten/Volumen] in Serum
3457-9;Chlordiazepoxid [Masse/Volumen] in Serum oder Plasma
24277-6;Legionella pneumophila Antikörper [Titer] in Serum --1. Probenmaterial
48558-1;HIV-Genotyp [Empfindlichkeit]
71-1;Cefatrizin [Empfindlichkeit] mit minimaler letaler Konzentration (MLK)
31583-8;Respiratorisches Synzytial-Virus IgG-Antikörper [Einheiten/Volumen] in Zerebrospinalflüssigkeit
48425-3;Troponin T.kardial [Masse/Volumen] in Blut
92896-0;Aldosteron [Masse/Volumen] in Serum oder Plasma mit Radioimmunoassay
14858-5;Leukozyten andere/100 Leukozyten in Pleuraflüssigkeit mit manueller Zählung
21445-2;Pisum sativum IgG-Antikörper-RAST-Klasse [Nachweis] in Serum
6779-3;IgA [Masse/Volumen] in Urin mit Immunoassay
40596-9;Prothrombin IgM-Antikörper [Einheiten/Volumen] in Serum oder Plasma
3239-1;Gerinnungsfaktor XIII Antigen aktuell/normal in thrombozytenarmem Plasma mit Immunoassay
14391-7;Amylase [Enzymaktivität/Volumen] in Magenflüssigkeit
49926-9;Glucose-6-Phosphat-Dehydrogenase [Enzymaktivität/Masse] in Erythrozyten mit WHO-Methode
89370-1;Zika-Virus Nichtstrukturprotein 1 IgM-Antikörper [Interpretation] in Serum mit Immunoassay
12876-9;HIV-1 p53 Antikörper [Nachweis] in Serum mit Immunoblot
39592-1;Bertholletia excelsa IgE-Antikörper/Gesamt-IgE in Serum
